date,nav,n_open
2016-08-29,100000.0,0.0
2016-08-30,100000.0,0.0
2016-08-31,100000.0,0.0
2016-09-01,100000.0,0.0
2016-09-02,100000.0,0.0
2016-09-05,100000.0,0.0
2016-09-06,100000.0,0.0
2016-09-07,100000.0,0.0
2016-09-08,100000.0,0.0
2016-09-09,100000.0,0.0
2016-09-12,100000.0,0.0
2016-09-13,100000.0,0.0
2016-09-14,100000.0,0.0
2016-09-19,100000.0,0.0
2016-09-20,100000.0,0.0
2016-09-21,100000.0,0.0
2016-09-22,100000.0,0.0
2016-09-23,100000.0,0.0
2016-09-26,100000.0,0.0
2016-09-27,100000.0,0.0
2016-09-28,100000.0,0.0
2016-09-29,100000.0,0.0
2016-09-30,100000.0,0.0
2016-10-10,100000.0,0.0
2016-10-11,100000.0,0.0
2016-10-12,100000.0,0.0
2016-10-13,100000.0,0.0
2016-10-14,100000.0,0.0
2016-10-17,100000.0,0.0
2016-10-18,100000.0,0.0
2016-10-19,100000.0,0.0
2016-10-20,100000.0,0.0
2016-10-21,100000.0,0.0
2016-10-24,100000.0,0.0
2016-10-25,100000.0,0.0
2016-10-26,100000.0,0.0
2016-10-27,100000.0,0.0
2016-10-28,100000.0,0.0
2016-10-31,100000.0,0.0
2016-11-01,100000.0,0.0
2016-11-02,100000.0,0.0
2016-11-03,100000.0,0.0
2016-11-04,100000.0,0.0
2016-11-07,100000.0,0.0
2016-11-08,100000.0,0.0
2016-11-09,100000.0,0.0
2016-11-10,100000.0,0.0
2016-11-11,100000.0,0.0
2016-11-14,100000.0,0.0
2016-11-15,100000.0,0.0
2016-11-16,100000.0,0.0
2016-11-17,100000.0,0.0
2016-11-18,100000.0,0.0
2016-11-21,100000.0,0.0
2016-11-22,100000.0,0.0
2016-11-23,100000.0,0.0
2016-11-24,100000.0,0.0
2016-11-25,100000.0,0.0
2016-11-28,100000.0,0.0
2016-11-29,100000.0,0.0
2016-11-30,100000.0,0.0
2016-12-01,100000.0,0.0
2016-12-02,100000.0,0.0
2016-12-05,100000.0,0.0
2016-12-06,100000.0,0.0
2016-12-07,100000.0,0.0
2016-12-08,100000.0,0.0
2016-12-09,100000.0,0.0
2016-12-12,100000.0,0.0
2016-12-13,100000.0,0.0
2016-12-14,100000.0,0.0
2016-12-15,100000.0,0.0
2016-12-16,100000.0,0.0
2016-12-19,100000.0,0.0
2016-12-20,100000.0,0.0
2016-12-21,100000.0,0.0
2016-12-22,100000.0,0.0
2016-12-23,100000.0,0.0
2016-12-26,100000.0,0.0
2016-12-27,100000.0,0.0
2016-12-28,100000.0,0.0
2016-12-29,100000.0,0.0
2016-12-30,100000.0,0.0
2017-01-03,100000.0,0.0
2017-01-04,100000.0,0.0
2017-01-05,100000.0,0.0
2017-01-06,100000.0,0.0
2017-01-09,100000.0,0.0
2017-01-10,100000.0,0.0
2017-01-11,100000.0,0.0
2017-01-12,100000.0,0.0
2017-01-13,100000.0,0.0
2017-01-16,100000.0,0.0
2017-01-17,100000.0,0.0
2017-01-18,100000.0,0.0
2017-01-19,100000.0,0.0
2017-01-20,100000.0,0.0
2017-01-23,100000.0,0.0
2017-01-24,100000.0,0.0
2017-01-25,100000.0,0.0
2017-01-26,100000.0,0.0
2017-02-03,100000.0,0.0
2017-02-06,100000.0,0.0
2017-02-07,100000.0,0.0
2017-02-08,100000.0,0.0
2017-02-09,100000.0,0.0
2017-02-10,100000.0,0.0
2017-02-13,100000.0,0.0
2017-02-14,100000.0,0.0
2017-02-15,100000.0,0.0
2017-02-16,100000.0,0.0
2017-02-17,100000.0,0.0
2017-02-20,100000.0,0.0
2017-02-21,100000.0,0.0
2017-02-22,100000.0,0.0
2017-02-23,100000.0,0.0
2017-02-24,100000.0,0.0
2017-02-27,100000.0,0.0
2017-02-28,100000.0,0.0
2017-03-01,100000.0,0.0
2017-03-02,100000.0,0.0
2017-03-03,100000.0,0.0
2017-03-06,100000.0,0.0
2017-03-07,100000.0,0.0
2017-03-08,100000.0,0.0
2017-03-09,100000.0,0.0
2017-03-10,100000.0,0.0
2017-03-13,100000.0,0.0
2017-03-14,100000.0,0.0
2017-03-15,100000.0,0.0
2017-03-16,100000.0,0.0
2017-03-17,100000.0,0.0
2017-03-20,100000.0,0.0
2017-03-21,100000.0,0.0
2017-03-22,100000.0,0.0
2017-03-23,100000.0,0.0
2017-03-24,100000.0,0.0
2017-03-27,100000.0,0.0
2017-03-28,100000.0,0.0
2017-03-29,100000.0,0.0
2017-03-30,100000.0,0.0
2017-03-31,100000.0,0.0
2017-04-05,100000.0,0.0
2017-04-06,100000.0,0.0
2017-04-07,100000.0,0.0
2017-04-10,100000.0,0.0
2017-04-11,100000.0,0.0
2017-04-12,100000.0,0.0
2017-04-13,100000.0,0.0
2017-04-14,100000.0,0.0
2017-04-17,100000.0,0.0
2017-04-18,100000.0,0.0
2017-04-19,100000.0,0.0
2017-04-20,99802.229245,2.0
2017-04-21,99139.833739,2.0
2017-04-24,98281.25171499999,2.0
2017-04-25,98644.844974,2.0
